"Cage","Counter","Sample_Order","Date","Week","Temperature","Richness","Composition","AOP2","AOP2.gsoh","Col","gsm1","No_Plants","Mummy_raw","Ptoids_raw","BRBR_Survival","BRBR","LYER_Survival","LYER","Mummy_Ptoids_Survival","Mummy_Ptoids"
"37","DTV","60","2018-09-05","14","23 C","2","gsm1_AOP2.gsoh","0","1","0","1","8","0","1","NA","NA","1","5","1","1"
"31","DTV","1","2018-09-12","15","23 C","2","gsm1_AOP2","1","0","0","1","7","0","0","NA","NA","1","160","NA","NA"
"47","DTV","2","2018-09-12","15","23 C","2","gsm1_AOP2","1","0","0","1","8","0","0","NA","NA","1","5","1","0"
"58","DTV","3","2018-09-12","15","23 C","2","Col_AOP2.gsoh","0","1","1","0","8","0","0","NA","NA","1","0","1","0"
"52","DTV","4","2018-09-12","15","23 C","1","AOP2","1","0","0","0","7","0","0","NA","NA","1","125","NA","NA"
"42","DTV","5","2018-09-12","15","23 C","2","Col_AOP2","1","0","1","0","6","0","0","NA","NA","NA","NA","NA","NA"
"46","DTV","6","2018-09-12","15","23 C","4","Poly","1","1","1","1","8","0","0","NA","NA","1","440","NA","NA"
"27","DTV","7","2018-09-12","15","20 C","2","Col_AOP2","1","0","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"1","DTV","8","2018-09-12","15","20 C","2","AOP2_AOP2.gsoh","1","1","0","0","7","0","0","NA","NA","NA","NA","NA","NA"
"5","DTV","9","2018-09-12","15","20 C","1","gsm1","0","0","0","1","6","1","0","NA","NA","1","90","1","1"
"45","DTV","10","2018-09-12","15","23 C","2","Col_gsm1","0","0","1","1","8","0","1","NA","NA","1","10","1","1"
"10","DTV","11","2018-09-12","15","20 C","2","gsm1_AOP2.gsoh","0","1","0","1","6","0","0","NA","NA","NA","NA","NA","NA"
"8","DTV","12","2018-09-12","15","20 C","2","Col_AOP2.gsoh","0","1","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"49","DTV","13","2018-09-12","15","23 C","2","Col_gsm1","0","0","1","1","7","0","0","NA","NA","1","135","NA","NA"
"35","DTV","14","2018-09-12","15","23 C","2","AOP2_AOP2.gsoh","1","1","0","0","7","0","0","NA","NA","1","220","NA","NA"
"38","DTV","15","2018-09-12","15","23 C","4","Poly","1","1","1","1","8","0","0","NA","NA","1","0","NA","NA"
"19","DTV","16","2018-09-12","15","20 C","2","AOP2_AOP2.gsoh","1","1","0","0","7","0","0","NA","NA","NA","NA","NA","NA"
"11","DTV","17","2018-09-12","15","20 C","2","gsm1_AOP2","1","0","0","1","6","0","0","NA","NA","NA","NA","NA","NA"
"2","DTV","18","2018-09-12","15","20 C","4","Poly","1","1","1","1","5","0","0","NA","NA","NA","NA","NA","NA"
"9","DTV","19","2018-09-12","15","20 C","2","Col_gsm1","0","0","1","1","8","0","0","NA","NA","1","0","0","0"
"18","DTV","20","2018-09-12","15","20 C","2","Col_AOP2.gsoh","0","1","1","0","7","38","5","NA","NA","1","70","1","43"
"30","DTV","21","2018-09-12","15","20 C","2","Col_gsm1","0","0","1","1","8","0","0","NA","NA","1","105","NA","NA"
"23","DTV","22","2018-09-12","15","20 C","2","AOP2_AOP2.gsoh","1","1","0","0","8","18","0","NA","NA","1","60","1","18"
"34","DTV","23","2018-09-12","15","23 C","2","Col_AOP2.gsoh","0","1","1","0","7","0","0","NA","NA","1","310","NA","NA"
"60","DTV","24","2018-09-12","15","23 C","2","gsm1_AOP2","1","0","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"37","DTV","25","2018-09-12","15","23 C","2","gsm1_AOP2.gsoh","0","1","0","1","8","0","0","NA","NA","1","5","1","0"
"50","DTV","26","2018-09-12","15","23 C","2","Col_AOP2","1","0","1","0","7","96","12","NA","NA","1","150","1","108"
"59","DTV","27","2018-09-12","15","23 C","2","Col_gsm1","0","0","1","1","8","0","0","NA","NA","1","40","NA","NA"
"48","DTV","28","2018-09-12","15","23 C","2","AOP2_AOP2.gsoh","1","1","0","0","7","0","0","NA","NA","1","155","NA","NA"
"12","DTV","29","2018-09-12","15","20 C","4","Poly","1","1","1","1","8","85","4","NA","NA","1","90","1","89"
"4","DTV","30","2018-09-12","15","20 C","1","AOP2","1","0","0","0","7","0","0","NA","NA","1","35","NA","NA"
"15","DTV","31","2018-09-12","15","20 C","1","AOP2.gsoh","0","1","0","0","8","3","2","NA","NA","0","0","1","5"
"13","DTV","32","2018-09-12","15","20 C","4","Poly","1","1","1","1","6","86","4","NA","NA","1","60","1","90"
"39","DTV","33","2018-09-12","15","23 C","1","gsm1","0","0","0","1","8","0","0","NA","NA","1","140","NA","NA"
"55","DTV","34","2018-09-12","15","23 C","2","Col_AOP2.gsoh","0","1","1","0","6","0","0","NA","NA","NA","NA","NA","NA"
"21","DTV","35","2018-09-12","15","20 C","2","Col_AOP2","1","0","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"29","DTV","36","2018-09-12","15","20 C","2","gsm1_AOP2.gsoh","0","1","0","1","8","0","0","NA","NA","0","0","0","0"
"6","DTV","37","2018-09-12","15","20 C","2","Col_AOP2","1","0","1","0","8","11","0","NA","NA","1","60","1","11"
"16","DTV","38","2018-09-12","15","20 C","2","Col_gsm1","0","0","1","1","4","0","0","NA","NA","NA","NA","NA","NA"
"54","DTV","39","2018-09-12","15","23 C","1","AOP2.gsoh","0","1","0","0","8","0","1","NA","NA","0","0","1","1"
"56","DTV","40","2018-09-12","15","23 C","1","AOP2.gsoh","0","1","0","0","4","0","0","NA","NA","NA","NA","NA","NA"
"7","DTV","41","2018-09-12","15","20 C","4","Poly","1","1","1","1","5","0","0","NA","NA","NA","NA","NA","NA"
"28","DTV","42","2018-09-12","15","20 C","2","Col_AOP2.gsoh","0","1","1","0","6","0","0","NA","NA","NA","NA","NA","NA"
"22","DTV","43","2018-09-12","15","20 C","1","AOP2.gsoh","0","1","0","0","8","0","0","NA","NA","1","25","NA","NA"
"24","DTV","44","2018-09-12","15","20 C","1","gsm1","0","0","0","1","5","0","0","NA","NA","NA","NA","NA","NA"
"33","DTV","45","2018-09-12","15","23 C","1","Col","0","0","1","0","8","0","0","NA","NA","1","180","NA","NA"
"20","DTV","46","2018-09-12","15","20 C","2","gsm1_AOP2","1","0","0","1","7","0","0","NA","NA","1","30","NA","NA"
"17","DTV","47","2018-09-12","15","20 C","2","gsm1_AOP2","1","0","0","1","8","0","0","NA","NA","1","70","NA","NA"
"25","DTV","48","2018-09-12","15","20 C","1","AOP2","1","0","0","0","6","0","0","NA","NA","NA","NA","NA","NA"
"26","DTV","49","2018-09-12","15","20 C","1","Col","0","0","1","0","6","0","0","NA","NA","NA","NA","NA","NA"
"3","DTV","50","2018-09-12","15","20 C","2","gsm1_AOP2.gsoh","0","1","0","1","4","0","0","NA","NA","NA","NA","NA","NA"
"14","DTV","51","2018-09-12","15","20 C","1","Col","0","0","1","0","8","0","0","NA","NA","1","25","NA","NA"
"51","DTV","52","2018-09-12","15","23 C","1","gsm1","0","0","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"32","DTV","53","2018-09-12","15","23 C","1","Col","0","0","1","0","8","0","0","NA","NA","1","0","0","0"
"53","DTV","54","2018-09-12","15","23 C","4","Poly","1","1","1","1","6","0","2","NA","NA","1","5","1","2"
"57","DTV","55","2018-09-12","15","23 C","2","AOP2_AOP2.gsoh","1","1","0","0","7","0","0","NA","NA","NA","NA","NA","NA"
"40","DTV","56","2018-09-12","15","23 C","2","gsm1_AOP2.gsoh","0","1","0","1","6","0","1","NA","NA","1","0","1","1"
"41","DTV","57","2018-09-12","15","23 C","2","Col_AOP2","1","0","1","0","7","0","0","NA","NA","1","245","NA","NA"
"44","DTV","58","2018-09-12","15","23 C","1","AOP2","1","0","0","0","5","0","0","NA","NA","NA","NA","NA","NA"
"36","DTV","59","2018-09-12","15","23 C","2","gsm1_AOP2.gsoh","0","1","0","1","6","0","0","NA","NA","0","0","0","0"
"43","DTV","60","2018-09-12","15","23 C","4","Poly","1","1","1","1","7","0","0","NA","NA","1","155","NA","NA"
"20","DTV","1","2018-09-19","16","20 C","2","gsm1_AOP2","1","0","0","1","8","0","0","NA","NA","1","5","NA","NA"
"11","DTV","2","2018-09-19","16","20 C","2","gsm1_AOP2","1","0","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"25","DTV","3","2018-09-19","16","20 C","1","AOP2","1","0","0","0","8","0","0","NA","NA","NA","NA","NA","NA"
"29","DTV","4","2018-09-19","16","20 C","2","gsm1_AOP2.gsoh","0","1","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"46","DTV","5","2018-09-19","16","23 C","4","Poly","1","1","1","1","8","0","0","NA","NA","1","115","NA","NA"
"60","DTV","6","2018-09-19","16","23 C","2","gsm1_AOP2","1","0","0","1","7","0","0","NA","NA","NA","NA","NA","NA"
"13","DTV","7","2018-09-19","16","20 C","4","Poly","1","1","1","1","8","0","0","NA","NA","1","0","1","0"
"41","DTV","8","2018-09-19","16","23 C","2","Col_AOP2","1","0","1","0","8","0","0","NA","NA","1","35","NA","NA"
"52","DTV","9","2018-09-19","16","23 C","1","AOP2","1","0","0","0","7","0","0","NA","NA","1","70","NA","NA"
"28","DTV","10","2018-09-19","16","20 C","2","Col_AOP2.gsoh","0","1","1","0","7","0","0","NA","NA","NA","NA","NA","NA"
"37","DTV","11","2018-09-19","16","23 C","2","gsm1_AOP2.gsoh","0","1","0","1","8","0","0","NA","NA","1","260","1","0"
"54","DTV","12","2018-09-19","16","23 C","1","AOP2.gsoh","0","1","0","0","8","0","0","NA","NA","NA","NA","0","0"
"26","DTV","13","2018-09-19","16","20 C","1","Col","0","0","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"1","DTV","14","2018-09-19","16","20 C","2","AOP2_AOP2.gsoh","1","1","0","0","7","0","0","NA","NA","NA","NA","NA","NA"
"39","DTV","15","2018-09-19","16","23 C","1","gsm1","0","0","0","1","8","0","0","NA","NA","1","110","NA","NA"
"34","DTV","16","2018-09-19","16","23 C","2","Col_AOP2.gsoh","0","1","1","0","6","0","0","NA","NA","1","150","NA","NA"
"36","DTV","17","2018-09-19","16","23 C","2","gsm1_AOP2.gsoh","0","1","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"50","DTV","18","2018-09-19","16","23 C","2","Col_AOP2","1","0","1","0","7","1","1","NA","NA","1","290","1","2"
"18","DTV","19","2018-09-19","16","20 C","2","Col_AOP2.gsoh","0","1","1","0","7","0","3","NA","NA","0","0","1","3"
"14","DTV","20","2018-09-19","16","20 C","1","Col","0","0","1","0","8","0","0","NA","NA","1","5","NA","NA"
"7","DTV","21","2018-09-19","16","20 C","4","Poly","1","1","1","1","8","0","0","NA","NA","NA","NA","NA","NA"
"23","DTV","22","2018-09-19","16","20 C","2","AOP2_AOP2.gsoh","1","1","0","0","8","0","0","NA","NA","1","20","0","0"
"21","DTV","23","2018-09-19","16","20 C","2","Col_AOP2","1","0","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"49","DTV","24","2018-09-19","16","23 C","2","Col_gsm1","0","0","1","1","8","0","0","NA","NA","1","170","NA","NA"
"47","DTV","25","2018-09-19","16","23 C","2","gsm1_AOP2","1","0","0","1","8","0","1","NA","NA","1","0","1","1"
"33","DTV","26","2018-09-19","16","23 C","1","Col","0","0","1","0","8","0","0","NA","NA","1","225","NA","NA"
"38","DTV","27","2018-09-19","16","23 C","4","Poly","1","1","1","1","8","0","0","NA","NA","1","55","NA","NA"
"59","DTV","28","2018-09-19","16","23 C","2","Col_gsm1","0","0","1","1","7","0","0","NA","NA","1","215","NA","NA"
"40","DTV","29","2018-09-19","16","23 C","2","gsm1_AOP2.gsoh","0","1","0","1","8","0","0","NA","NA","1","0","0","0"
"30","DTV","30","2018-09-19","16","20 C","2","Col_gsm1","0","0","1","1","8","0","0","NA","NA","1","0","NA","NA"
"35","DTV","31","2018-09-19","16","23 C","2","AOP2_AOP2.gsoh","1","1","0","0","8","0","0","NA","NA","1","150","NA","NA"
"48","DTV","32","2018-09-19","16","23 C","2","AOP2_AOP2.gsoh","1","1","0","0","8","3","0","NA","NA","1","50","NA","NA"
"6","DTV","33","2018-09-19","16","20 C","2","Col_AOP2","1","0","1","0","8","0","0","NA","NA","0","0","0","0"
"53","DTV","34","2018-09-19","16","23 C","4","Poly","1","1","1","1","8","0","2","NA","NA","1","5","1","2"
"51","DTV","35","2018-09-19","16","23 C","1","gsm1","0","0","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"16","DTV","36","2018-09-19","16","20 C","2","Col_gsm1","0","0","1","1","8","0","0","NA","NA","NA","NA","NA","NA"
"42","DTV","37","2018-09-19","16","23 C","2","Col_AOP2","1","0","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"43","DTV","38","2018-09-19","16","23 C","4","Poly","1","1","1","1","7","0","0","NA","NA","1","25","NA","NA"
"5","DTV","39","2018-09-19","16","20 C","1","gsm1","0","0","0","1","8","0","0","NA","NA","1","0","0","0"
"8","DTV","40","2018-09-19","16","20 C","2","Col_AOP2.gsoh","0","1","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"24","DTV","41","2018-09-19","16","20 C","1","gsm1","0","0","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"22","DTV","42","2018-09-19","16","20 C","1","AOP2.gsoh","0","1","0","0","8","0","0","NA","NA","1","5","NA","NA"
"15","DTV","43","2018-09-19","16","20 C","1","AOP2.gsoh","0","1","0","0","8","0","0","NA","NA","NA","NA","0","0"
"19","DTV","44","2018-09-19","16","20 C","2","AOP2_AOP2.gsoh","1","1","0","0","8","0","0","NA","NA","NA","NA","NA","NA"
"17","DTV","45","2018-09-19","16","20 C","2","gsm1_AOP2","1","0","0","1","8","0","0","NA","NA","1","0","NA","NA"
"4","DTV","46","2018-09-19","16","20 C","1","AOP2","1","0","0","0","8","0","0","NA","NA","1","0","NA","NA"
"12","DTV","47","2018-09-19","16","20 C","4","Poly","1","1","1","1","8","0","0","NA","NA","1","0","1","0"
"56","DTV","48","2018-09-19","16","23 C","1","AOP2.gsoh","0","1","0","0","8","0","0","NA","NA","NA","NA","NA","NA"
"2","DTV","49","2018-09-19","16","20 C","4","Poly","1","1","1","1","8","0","0","NA","NA","NA","NA","NA","NA"
"3","DTV","50","2018-09-19","16","20 C","2","gsm1_AOP2.gsoh","0","1","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"27","DTV","51","2018-09-19","16","20 C","2","Col_AOP2","1","0","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"58","DTV","52","2018-09-19","16","23 C","2","Col_AOP2.gsoh","0","1","1","0","8","0","0","NA","NA","1","5","1","0"
"31","DTV","53","2018-09-19","16","23 C","2","gsm1_AOP2","1","0","0","1","8","0","0","NA","NA","1","210","NA","NA"
"45","DTV","54","2018-09-19","16","23 C","2","Col_gsm1","0","0","1","1","8","0","0","NA","NA","1","20","1","0"
"9","DTV","55","2018-09-19","16","20 C","2","Col_gsm1","0","0","1","1","8","0","0","NA","NA","1","0","NA","NA"
"44","DTV","56","2018-09-19","16","23 C","1","AOP2","1","0","0","0","8","0","0","NA","NA","NA","NA","NA","NA"
"57","DTV","57","2018-09-19","16","23 C","2","AOP2_AOP2.gsoh","1","1","0","0","8","0","0","NA","NA","NA","NA","NA","NA"
"10","DTV","58","2018-09-19","16","20 C","2","gsm1_AOP2.gsoh","0","1","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"55","DTV","59","2018-09-19","16","23 C","2","Col_AOP2.gsoh","0","1","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"32","DTV","60","2018-09-19","16","23 C","1","Col","0","0","1","0","8","0","0","NA","NA","1","0","NA","NA"
"3","DTV","1","2018-09-26","17","20 C","2","gsm1_AOP2.gsoh","0","1","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"9","DTV","2","2018-09-26","17","20 C","2","Col_gsm1","0","0","1","1","8","0","0","NA","NA","1","0","NA","NA"
"2","DTV","3","2018-09-26","17","20 C","4","Poly","1","1","1","1","8","0","0","NA","NA","NA","NA","NA","NA"
"18","DTV","4","2018-09-26","17","20 C","2","Col_AOP2.gsoh","0","1","1","0","8","0","0","NA","NA","NA","NA","0","0"
"48","DTV","5","2018-09-26","17","23 C","2","AOP2_AOP2.gsoh","1","1","0","0","8","0","0","NA","NA","1","130","NA","NA"
"60","DTV","6","2018-09-26","17","23 C","2","gsm1_AOP2","1","0","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"19","DTV","7","2018-09-26","17","20 C","2","AOP2_AOP2.gsoh","1","1","0","0","7","0","0","NA","NA","NA","NA","NA","NA"
"46","DTV","8","2018-09-26","17","23 C","4","Poly","1","1","1","1","8","0","0","NA","NA","1","315","NA","NA"
"22","DTV","9","2018-09-26","17","20 C","1","AOP2.gsoh","0","1","0","0","8","0","0","NA","NA","1","65","NA","NA"
"38","DTV","10","2018-09-26","17","23 C","4","Poly","1","1","1","1","8","0","0","NA","NA","1","295","NA","NA"
"6","DTV","11","2018-09-26","17","20 C","2","Col_AOP2","1","0","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"41","DTV","12","2018-09-26","17","23 C","2","Col_AOP2","1","0","1","0","8","0","0","NA","NA","1","400","NA","NA"
"40","DTV","13","2018-09-26","17","23 C","2","gsm1_AOP2.gsoh","0","1","0","1","8","0","0","NA","NA","1","20","NA","NA"
"4","DTV","14","2018-09-26","17","20 C","1","AOP2","1","0","0","0","8","0","0","NA","NA","1","150","NA","NA"
"35","DTV","15","2018-09-26","17","23 C","2","AOP2_AOP2.gsoh","1","1","0","0","8","0","0","NA","NA","1","5","NA","NA"
"50","DTV","16","2018-09-26","17","23 C","2","Col_AOP2","1","0","1","0","8","9","8","NA","NA","1","280","1","17"
"17","DTV","17","2018-09-26","17","20 C","2","gsm1_AOP2","1","0","0","1","8","0","0","NA","NA","1","35","NA","NA"
"37","DTV","18","2018-09-26","17","23 C","2","gsm1_AOP2.gsoh","0","1","0","1","8","0","0","NA","NA","1","260","1","0"
"5","DTV","19","2018-09-26","17","20 C","1","gsm1","0","0","0","1","7","0","0","NA","NA","1","210","NA","NA"
"59","DTV","20","2018-09-26","17","23 C","2","Col_gsm1","0","0","1","1","7","0","0","NA","NA","1","525","NA","NA"
"39","DTV","21","2018-09-26","17","23 C","1","gsm1","0","0","0","1","8","0","0","NA","NA","1","10","NA","NA"
"51","DTV","22","2018-09-26","17","23 C","1","gsm1","0","0","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"36","DTV","23","2018-09-26","17","23 C","2","gsm1_AOP2.gsoh","0","1","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"16","DTV","24","2018-09-26","17","20 C","2","Col_gsm1","0","0","1","1","8","0","0","NA","NA","NA","NA","NA","NA"
"7","DTV","25","2018-09-26","17","20 C","4","Poly","1","1","1","1","8","0","0","NA","NA","NA","NA","NA","NA"
"47","DTV","26","2018-09-26","17","23 C","2","gsm1_AOP2","1","0","0","1","8","0","0","NA","NA","1","0","1","0"
"25","DTV","27","2018-09-26","17","20 C","1","AOP2","1","0","0","0","8","0","0","NA","NA","NA","NA","NA","NA"
"24","DTV","28","2018-09-26","17","20 C","1","gsm1","0","0","0","1","7","0","0","NA","NA","NA","NA","NA","NA"
"34","DTV","29","2018-09-26","17","23 C","2","Col_AOP2.gsoh","0","1","1","0","8","0","0","NA","NA","1","315","NA","NA"
"20","DTV","30","2018-09-26","17","20 C","2","gsm1_AOP2","1","0","0","1","8","0","0","NA","NA","1","40","NA","NA"
"26","DTV","31","2018-09-26","17","20 C","1","Col","0","0","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"33","DTV","32","2018-09-26","17","23 C","1","Col","0","0","1","0","8","0","0","NA","NA","1","210","NA","NA"
"11","DTV","33","2018-09-26","17","20 C","2","gsm1_AOP2","1","0","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"23","DTV","34","2018-09-26","17","20 C","2","AOP2_AOP2.gsoh","1","1","0","0","8","0","0","NA","NA","1","175","NA","NA"
"49","DTV","35","2018-09-26","17","23 C","2","Col_gsm1","0","0","1","1","7","0","0","NA","NA","1","455","NA","NA"
"32","DTV","36","2018-09-26","17","23 C","1","Col","0","0","1","0","8","0","0","NA","NA","1","5","NA","NA"
"29","DTV","37","2018-09-26","17","20 C","2","gsm1_AOP2.gsoh","0","1","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"55","DTV","38","2018-09-26","17","23 C","2","Col_AOP2.gsoh","0","1","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"8","DTV","39","2018-09-26","17","20 C","2","Col_AOP2.gsoh","0","1","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"14","DTV","40","2018-09-26","17","20 C","1","Col","0","0","1","0","8","0","0","NA","NA","1","15","NA","NA"
"56","DTV","41","2018-09-26","17","23 C","1","AOP2.gsoh","0","1","0","0","8","0","0","NA","NA","NA","NA","NA","NA"
"28","DTV","42","2018-09-26","17","20 C","2","Col_AOP2.gsoh","0","1","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"42","DTV","43","2018-09-26","17","23 C","2","Col_AOP2","1","0","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"1","DTV","44","2018-09-26","17","20 C","2","AOP2_AOP2.gsoh","1","1","0","0","8","0","0","NA","NA","NA","NA","NA","NA"
"27","DTV","45","2018-09-26","17","20 C","2","Col_AOP2","1","0","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"44","DTV","46","2018-09-26","17","23 C","1","AOP2","1","0","0","0","8","0","0","NA","NA","NA","NA","NA","NA"
"54","DTV","47","2018-09-26","17","23 C","1","AOP2.gsoh","0","1","0","0","8","0","0","NA","NA","NA","NA","NA","NA"
"52","DTV","48","2018-09-26","17","23 C","1","AOP2","1","0","0","0","8","0","0","NA","NA","1","150","NA","NA"
"12","DTV","49","2018-09-26","17","20 C","4","Poly","1","1","1","1","8","0","0","NA","NA","1","5","1","0"
"15","DTV","50","2018-09-26","17","20 C","1","AOP2.gsoh","0","1","0","0","8","0","0","NA","NA","NA","NA","NA","NA"
"21","DTV","51","2018-09-26","17","20 C","2","Col_AOP2","1","0","1","0","8","0","0","NA","NA","NA","NA","NA","NA"
"58","DTV","52","2018-09-26","17","23 C","2","Col_AOP2.gsoh","0","1","1","0","8","0","0","NA","NA","1","75","1","0"
"30","DTV","53","2018-09-26","17","20 C","2","Col_gsm1","0","0","1","1","6","0","0","NA","NA","1","70","NA","NA"
"43","DTV","54","2018-09-26","17","23 C","4","Poly","1","1","1","1","8","0","0","NA","NA","1","350","NA","NA"
"10","DTV","55","2018-09-26","17","20 C","2","gsm1_AOP2.gsoh","0","1","0","1","8","0","0","NA","NA","NA","NA","NA","NA"
"45","DTV","56","2018-09-26","17","23 C","2","Col_gsm1","0","0","1","1","8","0","0","NA","NA","1","55","1","0"
"13","DTV","57","2018-09-26","17","20 C","4","Poly","1","1","1","1","8","0","0","NA","NA","1","5","1","0"
"57","DTV","58","2018-09-26","17","23 C","2","AOP2_AOP2.gsoh","1","1","0","0","8","0","0","NA","NA","NA","NA","NA","NA"
"31","DTV","59","2018-09-26","17","23 C","2","gsm1_AOP2","1","0","0","1","8","0","0","NA","NA","1","0","NA","NA"
"53","DTV","60","2018-09-26","17","23 C","4","Poly","1","1","1","1","7","0","0","NA","NA","1","0","1","0"
